msno,date,predict,actual
B4OqF7v/FACXyl6oU1PScwW60o46iCNnUzZdEfe0HFU=,2017-03-01,0,0
B4W73L3JnidrmoeuyF6gnr85BMTUga4OTM6cD84MMJw=,2017-03-01,0,0
B4t3Abpk4UfTqxGdLHheBuxOrGgh0hUxLL/2wH+BUuA=,2017-03-01,0,0
B59v76ZHkc7VRq/RjD9QoqozYAjVwYjLzTGzOLTwoEs=,2017-03-01,0,0
B5O5zDG/57Ey5cI7PTTGg+6RCmxzVfBkqoEa9lR5OkM=,2017-03-01,0,0
B6NS3rVktH3zFQIvTkEXSCV5N04DYdPud2VUq2ANVfg=,2017-03-01,0,0
B6uvE8VUpyKVw8H+ruyFse78Npf/ahRG4ivIhYkuVUk=,2017-03-01,0,0
B7N6YmazwwWTfEzesVsbyi71YqRNOLE9kq0tkluzPvk=,2017-03-01,0,0
B7XkVqfbm1Blkk4ZeQi5RzRiG5al7b3TMIm2O1m1pKw=,2017-03-01,0,0
B7eB9fTVPDqItN7CU3hrDkJz5M71l7UzzHwHazE8baw=,2017-03-01,0,0
B83U9eBaD5/CL/i8CDiGOvKN2Zne2WwKdcGmAQ/kclA=,2017-03-01,1,1
B85FxiPdc2OyeaQqmYVmAD4SpIU2cKJGyhQZ7Y0I6IA=,2017-03-01,0,0
B8PNGJoZwjOtG3LXJMRgK4hB5cXg/E5nq1eTKqUzUTI=,2017-03-01,0,0
B8j9/1hbjlEGx/l5IwWr8GDlj9GvrFekq/EMi8tfa0Y=,2017-03-01,0,0
B9AMgkKtQSywYM0Z8jwhG8L2scedAC4BLWD7MiPYa14=,2017-03-01,0,0
B9LircTOYQpZUF6bMcViSZ5Ep1Hnjz7Hlf6erKtPzZg=,2017-03-01,0,0
B9o34HVNzx3PT/8qM31tUeH0Wppyo3/xOjTHV8OLjAM=,2017-03-01,0,0
BApBpDKSIx9X0MLL00fRxfqzPRFUCcMtqWS1PJrX7rI=,2017-03-01,0,0
BBa45UlS1c7pxVdUVxRzfUirQrluo1v+93Z/Hgz2YCE=,2017-03-01,0,0
BBfqOkmIjYhH1lYSY+t0QS+mD1tkCkjBcp+xUXE6oUE=,2017-03-01,0,0
BC+7JzABVRQd35ic+X2DDRkWhr7mbwmGHAn6EF9UtRY=,2017-03-01,0,0
BC6X6FS9ocUbeGZjwIPmVDmKdqgf+CbxP6fHIEgHwO8=,2017-03-01,0,0
BCZ50p4EM91ztculqDnZfRDg9xt1oHZonf++G4iaQF8=,2017-03-01,0,0
BCb7OvLMeLRUx3ix89Dg1M7VD69stymZa7XvbXx99MM=,2017-03-01,0,0
BCqijhvPIpR04ZhyqaD8gscbIauS1Fue3pCiE0CYKi0=,2017-03-01,0,0
BDGEF8JRCwRvyOhobJ61dQgWxjA9To7k97a7oea5D0E=,2017-03-01,0,0
BDlYadzhtB8E9pGsbI2sVvCK52Jdleesje/C9BTuuT0=,2017-03-01,0,0
BDnT9idRu0Zt4t7vKIA68xd9xitmFvA2B9cR9yvPjPU=,2017-03-01,1,1
BDnk6aci1qVVBnLn9TUhf5NwBXy6Dd9B43XehkHLPSY=,2017-03-01,0,0
BERI4PV46DUY3s5D9fGPzhlCK4/kipa64onibYADb3k=,2017-03-01,0,0
BFRvctrnqwjhJHtnbh8ly/2f/8b33MIFBn6CLFsjiLA=,2017-03-01,0,0
BFTKcaegXaQOq+Uzo1cKXEWkbzHBlMcPaLfJDLIpt/U=,2017-03-01,0,0
BFeJV5l4/5jgknpvJmpmtU1k8WpVg/movEFkHpNq5Io=,2017-03-01,1,1
BGEv5yK3lvDPScyQ8W12bnyZvjzHm6Syk4SOIPx/2yI=,2017-03-01,0,0
BGslfFE5wJIaU9gjPyZNp2ujL32kaS/4lgMM3w2RY5I=,2017-03-01,0,0
BGv9IMm6pm+09BbhY+Sr4k373EpBF2mXSBrEDuwfWQg=,2017-03-01,0,0
BGvaFXmwP35BvvSIBv17dfoukusdjCSeR08+iB9HasY=,2017-03-01,0,0
BHoewoMOuejXwbD5CeFu0B1Z1UMu48Rbz1xP9I/fPw0=,2017-03-01,0,0
BI5sp+fz+ducrELqTtWWQPGEnfJOCRpZv51UN5LrWtg=,2017-03-01,0,0
BInimWR+9izzoPgeIkrdVxcbMcvyXTU4cUltptFXekE=,2017-03-01,0,0
BJVBnQFOYEERh1D1z64567Fi/nc0xr5iEbvvX2sKwMU=,2017-03-01,0,0
BJaO5zEtuTG5r0rKYk6wLwwfk95sY1VZSH8owe24hOg=,2017-03-01,0,0
BKD11rdBRguH41nDtcTgbLgmXMAOn/U9fGSRR8fdPSo=,2017-03-01,0,0
BKNh2hE9pnYi5ksWkn0iLSdkOVNdJtGhmY+vuZl/icg=,2017-03-01,0,0
BKhGGP5aVlYrAyRfjT0IWoZ4vUCz020CVzCj65TJyZ4=,2017-03-01,0,0
BLVFbBWISsX+435DBx72ctR9cb2YWJgFq0mlLEldyN0=,2017-03-01,0,0
BLhoymcr7RxYxIkgHvMbvF/uMayvgGAJ2+Z7eJ/k1aM=,2017-03-01,0,0
BM17wbTKryFKnkmDzr02fJUFxgNAubgNKEIKnYsLwoU=,2017-03-01,0,0
BM9ccz5DxVxn24hyaUERFPd5MXK32nkczg0nQ5O4bME=,2017-03-01,0,0
BM9lAZ/Fp0lTMp/LBpvS41Vk6Vih+ixGy7AWHVCgNhk=,2017-03-01,1,1
BMsL61G/ircmJrTtS4/zhdqpgUaAD8woefQeDs1cNS0=,2017-03-01,0,0
BMwJwO81hWHfzaQuOFeZfCFs5JWWg7EN6ZvlRGJlC7I=,2017-03-01,0,0
BNLo2m6BbKwAhAF+aGnXSMk42d9TLjAKj8RNJbjuN8Q=,2017-03-01,1,0
BNTxn8H3c8pnnh81FCMIO7XVYn3TGYKp6kthTOwh7YE=,2017-03-01,0,0
BOB1ep1jKsOJ1r9hfCQ82cTmOI42jqDjwYpOhSKAGJQ=,2017-03-01,0,0
BOGA00lSv6PLWANZgJM4sb8JIVJiIpj6d2Is8qrs1GM=,2017-03-01,0,0
BOIkI7cs4WdbWTzp8u8Y+j+LN0Vj4NQp7ePTUO0E6Rk=,2017-03-01,0,0
BP8fwfxLTUhzM+3nNH67PD1SOcjF3mV4K7PYHPGME7A=,2017-03-01,0,0
BPBElqGqxtbarG5ezteEIbHs7Zkt8c6hcZ3s0Gb7cl4=,2017-03-01,0,0
BPbBTrZRPzLXLr82gr8m3nthBAmDrMU+oVBBoA0lO3w=,2017-03-01,0,0
BPqmkaxFcfRGP4aVvdDbAUKdoC8E4W+TzGBLKd/IATE=,2017-03-01,0,0
BQ1DOqkIks+FAPvvzXnXbCOuG2nm9O9WG1NxJR/QSW4=,2017-03-01,0,0
BQ3HWDSxH2piyuZEi1HkOTGkIniHARfQCTiVGBlWFBE=,2017-03-01,0,0
BQLzDkvgYLvmq7fX7I+jQp34fh2fmRUikk6b90/BztI=,2017-03-01,0,0
BQw/iBfG8mxZu//IyLL9mHm8B+ulZ2cu/ZdBF8r3JFU=,2017-03-01,0,0
BRMZxmTys0ZTnMwnndha2fzzAp5ChEZCT2H+88L7+qY=,2017-03-01,0,0
BRkIbKdke/nLSIICJveOngbGDaCsmg3HPq7Nv4oe38M=,2017-03-01,0,0
BRr7SQX/KYSmaBSHcpa4D+ZZYllaTPROajyTVE2X6M4=,2017-03-01,0,0
BS2wt5TFpZ75d6Qbv9F/GJrYWSstn3K9W5bSjJPw1HQ=,2017-03-01,0,0
BSCi1f3tnabECxWN6d3IVSsdS5MR9GZ9ScALFMfrXUo=,2017-03-01,0,0
BT6nDUCABsqpNESnMWFmZFsULdJJ27y6cKnYRWJiE8c=,2017-03-01,1,1
BTodqNfi/ujCSyB92S/ZGu7QokAz4NjYou2EEonPSyM=,2017-03-01,1,1
BUfO/PZpZ21bLiD1c4Cf2IZ+2vXbC1A6WT7MD5MBOto=,2017-03-01,0,0
BV+M7VpAq+p+ZIvHYSfd8N1TWMUNM8VF9e49Ocj1tiA=,2017-03-01,0,0
BV7aZhZSiNF1DKvdPNHK7J4YIRDCIqgS3NvkqvyHdOY=,2017-03-01,0,0
BVC3NZEeg0zGrYjDQe9ndlXpDidLXmo3ucakzRrrVy4=,2017-03-01,0,0
BVhEHMAAs95bSdmNOMZvUUY4rsZFKV4f2Q1hnKYRuQY=,2017-03-01,0,0
BWDF0BZh4D6lV7s215jxhFiz+hboXZoVedEyUzVqVoU=,2017-03-01,0,0
BWK0Nq47SGIhEPDlq8B+xH5VtIi6vB+nQJ+1A8+FyNE=,2017-03-01,0,0
BWUnsYVVf7LAAGbnslHeIFNGW+u9otmK0nxGMqpLMlk=,2017-03-01,0,0
BWlLdaOJSX3HFwTeOcGomKMrc4QT8NrG9dv6L2kTOiY=,2017-03-01,0,0
BXjFySA42Hw7Vc08OCE5mw2ITUN9oxr2FWRrzgZeNwE=,2017-03-01,0,0
BXw0PquvBq0/hZ2sWXb9V4pLv7+94T9ADBOOADfBa80=,2017-03-01,0,0
BYP/zU6smyZ9l6I05l5xdk2uwkJMim0efErD8oAcd9o=,2017-03-01,0,0
BYrJs250ZJonjin4yuUTl9VIijqh+golAlbaUtwSTl4=,2017-03-01,0,0
BZJATSlJ0XJpwSZpW2JwQVpWS4DNJs+tJg1N6V4+ryY=,2017-03-01,0,0
BZQk+tqlVRs2/PHq3cwW7m1EqsUjH3tt0gasZ8OifqI=,2017-03-01,0,0
BZe040jarbMP+yUuzFz8tD8nns8I8Q6nuUR6jA9YC5E=,2017-03-01,0,0
BaCn3k2u9ipZDr0N2i6M4KSOYp1A9z4kZvmI1gB4iyo=,2017-03-01,0,0
Bb/hid+bziCE839AkGKbIruZTnyviSJY339K7sbXoyw=,2017-03-01,0,0
Bb2bSS7Grm0shQcCeZjonBnE7Np+ftsKj6oVpoS/A88=,2017-03-01,0,0
BcBPqM1LCNbuWwRD5Rg+Of8nLC2k5vp9JE9IJfQCcZ0=,2017-03-01,0,0
BcC4Kt7jQd1JmUrvcd8KgZw2SZ0d2DOgZHNrPgVFETY=,2017-03-01,1,1
Bcww9CptfoY1m4MM1LTzH6sS2X8ERkTm1L6dcqdToEI=,2017-03-01,0,0
BdHg/f/CTtVu0G6g8IjlWQLLdiS6ou1B+VhFZNn3kDk=,2017-03-01,0,0
BeOsuhTGvNou5xBmkp/4L246caR8AQmjZJ/y8GW65Uk=,2017-03-01,0,0
Bexguvh0v5/CrBvrbO1KvGPAFnzKQPJJzD7kzjL5Q/w=,2017-03-01,1,1
Bfry9GcSAxxqIZ/5rhGO1QeAYOjeesosdD9LxDNi2oQ=,2017-03-01,0,0
BgD9WIxjBnUFX5iSAo2eyMQ4JoqoxeeT5j4gXicoU9w=,2017-03-01,0,0
BgJIfy3jWzdnLfbcH0s7ks79n0NgWqcYMqqRyDDByUA=,2017-03-01,0,0
BgoRaigRNcNRojhsH/VY30t7RmVlbUsskajC1NMKT4s=,2017-03-01,0,0
BhABFjFpuQUfdjWp7lGfjQiL8G1QCA0mTJxqq6z1VaA=,2017-03-01,0,0
BhXHZpOHCfRsdpGdF389puLpOBPBkjUqaZywb3Ap1fA=,2017-03-01,0,0
BhcmK6sxy8fGBSEVna2881zk7ZmTn77+L0qC+4W36PE=,2017-03-01,0,0
BiGNKgQaXQmORLXu10tiwNXoJi5iL5DWfx5Q8eGvE/E=,2017-03-01,0,0
BiKfqh7rsKWU4/NHUbuARgfJ3oqN+QZob8pk4TAbeHA=,2017-03-01,0,0
BiRfcKEkjT6eKjfKXb9ww/V4uEfu6+WmlJ9CukdRgRA=,2017-03-01,0,0
BiST47/dbAtVnaG1jX00+qC65mkcimXRWGMD2ioH+bc=,2017-03-01,0,0
Bicg9m5IA1b9AqlHaGqeL1wOVAzFy2hyEQ2+rWEoBbA=,2017-03-01,0,0
BkW6SHL15ilL8t6FtJicY3XGyHEVPR3kj3x2eqafJNI=,2017-03-01,0,0
BkdZ8S1qybCZBNkHsFX86ery0N3iIgL/jadNVvncTPg=,2017-03-01,0,0
BkvSEJtEtFso3pY9kb7gHyoMJfrse7SZeOBK5iWN//A=,2017-03-01,0,0
BlaMnA2fnGnQAHtxHT2EB3/n05a5C/jvadp9Z+8es3c=,2017-03-01,0,0
BldpAm1KJ4uvqXlf0Ab9JRKP5pPfIOb5f7GftzXHP6M=,2017-03-01,0,0
BlxpkwdkSt7hWdSQ3HI7d+rbKmIL4BVQimnunZfpu8U=,2017-03-01,0,0
BmEnKYE/fec7wvJEkPTBoCPO2icQDNRCElpNtUNJ/10=,2017-03-01,0,0
BnDELkze3Br1YcUZEHKhMvgOhuZhpaTHGOB8tYCP7R4=,2017-03-01,0,0
Bnh/I79wIrkXbvhfWC9wesejAilVbqes7tmLeSaaeZ4=,2017-03-01,0,0
Bnmm6Qlylo/p+Ln3lBW9vaTCb/YPyJb9uSlYnudGT7s=,2017-03-01,1,1
BoDpM316sWzFJ5S9FIyFc8m5u3e4vfIsgDkLn41Okcs=,2017-03-01,1,0
Bohydz/2qZ1fJcdD0/FPrBIRxY6BTa4DcjHqEgnXbm0=,2017-03-01,0,0
BopjazHJlf5/dva7NDVG/Z0lgfVSeTwR8rAN6H82I4g=,2017-03-01,0,0
BoqrEEFIhNOfzY6dyOcDl5KKNqntyjslSRI4RQ2pSd8=,2017-03-01,0,0
BpKA2IY/H4HejyaEBYcBrLjpJh32DzjqsD0PIL3plvA=,2017-03-01,0,0
BpaYuLLZFyJ4Oo8/CWfePMeS3DZcvELSxx8ChrSLTvI=,2017-03-01,0,0
Bpr0aIu9YJzlOZptgovchDx7D+b1sQ6gc5sMn9IsLPI=,2017-03-01,0,0
BqBqBHFXiBMVgWzuOBDcnJD/D3QlHjx8qXSGQeXiBWM=,2017-03-01,0,0
Bqie++mtQ5aTXJpGfGZQbHORk9yQL9S0YzoqOBiWHQA=,2017-03-01,1,0
BqiwRhwGeFjOM8lKUJOffCXeCC0eyuv/U9tbULnxlog=,2017-03-01,0,0
BrJU8CAgkI5aCOiMLJ+Yfowye5g4CwSXw8PMfxijDE0=,2017-03-01,0,0
BrOznljEAoapSQKDAn8ti8q34bkjcgv7RQJFCIlxDuE=,2017-03-01,0,0
BrjHr2sDwLNsKLfAoTZwx6D7+W55aC2+H+UHWLFzVRI=,2017-03-01,0,0
Brk15IHpNf89wH7aQnQgBSbZqEvD+l25d7A/9e9o6zM=,2017-03-01,1,1
BtlKKcElVVLrzO6FlGSHG4oygCU9KyuPOz7QQLzNAKA=,2017-03-01,0,0
BuWQjA0AkmbVzVKEgq4lRzG5fYRCsnNfbzEhnOpsSMM=,2017-03-01,0,0
BuixazfIvyMBCAlee5yHPBD6eHDvX2VgsnFnVAyVIlU=,2017-03-01,0,0
BumOKumLnaPke2E6Ic7B2MoPJoYJvgJKT8bGXx4YaYk=,2017-03-01,0,0
Bv8OVEoje+1WctJB7+kw0bVKc4PaddcMwFAN5Y/oIuI=,2017-03-01,0,0
BvnohL/6BARWM5KNHZ0T5V+FBzx3kDZGnVyi0momx+Q=,2017-03-01,0,0
Bw3DXFU/CKxiumQeXxfft8IvNVHoxy0hp5Pkpu7Mr+c=,2017-03-01,0,0
BwA+yPJArsV2TicW8cfL1ncWtyeHFox7PFiaeL++cdw=,2017-03-01,0,0
BwUD2BoHKmV73dq4RybVx77oWqW4nkMlVroJvLNXHhs=,2017-03-01,0,0
BxIesOxt1LKK6jt9MdOC86banrNfAmYuM/iz8XGe1B0=,2017-03-01,0,0
BxQFHHG5d82TM8yOsz71d1IWbAguKJL7s6rSdp9mX60=,2017-03-01,0,0
BxjubEI4OW2snToZplJ8N1YJ/RNLwOBDfhrbEkJB5vQ=,2017-03-01,0,0
BycybK3G79k1/Yhcx3F/anFYSPggoZlXudgV1sGOSjk=,2017-03-01,0,0
BzLsbv2drfexX2Nq/4aaqA65OBq6A2tsB0Ljbj0cRVg=,2017-03-01,1,1
BzMnSrU4hEfeiB6xFBMt7AMM59XkXNZeqGfsnvrRN/U=,2017-03-01,0,0
BzvTAnoCL3eJ7AJk5snoi+XozTYl8B7qZvd3nrqh0G4=,2017-03-01,0,0
C+FlH5POqdtYBVXbXVCR6dLcm43Q1QjSiFkolhHvwYU=,2017-03-01,0,0
C/SvIWXCcRvZoHa/6GjRa0NOPt6hzBlIGzPx0vizzKI=,2017-03-01,0,0
C0SACFgq3OADYT2R6n/Boyz+Mv4aamQB4OjD69cp3/k=,2017-03-01,0,0
C1Ok4+Wat48jJLyn9b2LFzgG7AX1FkvJ9k90rX2rpG8=,2017-03-01,1,1
C1RqkhoTNe8zmGYx5E2E+5O9rbCpwIYfinoXHRp7H98=,2017-03-01,0,0
C2SpgrI4d/dTEd4nwIDYPAjl1zEMO1+EqWFQI5ErH38=,2017-03-01,0,0
C2ayYe+3YxTwfUK5FOyI1x/LkgqBghb71etXBsNGLto=,2017-03-01,0,0
C2fIjC4OF85SrcfUPBLJQRSh1t1Ct9MMK4oVCDZGowM=,2017-03-01,0,0
C2fRfrHNlyVGzg61hyvuntIAbIvHRYuCjcce0Tua+w0=,2017-03-01,1,1
C4Uj+j2nr3BwitsA4t9u/zf027EhrteYcrpZt7FFAs4=,2017-03-01,0,0
C4t0FHb97xubhVw19hKiWZ4S36eNTSbB7X+xRKaFnXo=,2017-03-01,0,0
C5RnPhitF19d6pg8ODircr+6J2GYFQBt5A3yokSjtGY=,2017-03-01,1,0
C62LKiMtNxnXDF5ngUC7oIyXyDFzYDIKZNYOKw+1DLo=,2017-03-01,0,0
C6DCFtO9yjIRVvNO1XvM88b3q2coeCpS3k8tDskW/Ts=,2017-03-01,0,0
C6EC2BbQuD5e4fB8w1PXZW0unXabdqxKbu/iW9/wmuo=,2017-03-01,0,0
C6IeofbxuvB6HbE8BrKsLjV6Gi+pC/B79tsMAh1KB6M=,2017-03-01,0,0
C6WyGwVsHBc+cMT7Gc1d2ETz/97WOTRt+bkvnL0rtwE=,2017-03-01,0,0
C85wCQO0iCg9dx1c89TmuLPAE0uqz/PnoensKV5zxmU=,2017-03-01,1,1
C8X2Zsj7J0b6jJINc2uTgPzQl0N1ig5co3InSsKY/qU=,2017-03-01,0,0
C8h6s1Srsrng0zPo+2G65rtCJz7fgBWj9iGT0OTKM3w=,2017-03-01,0,0
C9+n3dgb1kpXH9VWI8emla1gAH+SjBIvBL1Ej1WdvRM=,2017-03-01,0,0
C9081tkdbmlYv2ycF8ydGXe+QtgQovbaZSVDgyAs2es=,2017-03-01,0,0
C9e2YSDs5QYBaHqAI5XqIbuxTbVuyN4URklwlkbS97o=,2017-03-01,0,0
C9yDgUa70Elt9es9MyynqLHGQrMjoTHnoidehS1SfOk=,2017-03-01,0,0
CADNmsBz+Wa8WqSzQJp2Zzapm18JFVthu/nv0fnBaRg=,2017-03-01,0,0
CBBTLJjpiOMC0RQbc3GVI6rm7reMTKB7drbLdh1Ywk8=,2017-03-01,0,0
CCN7MKjsphZlI+2W88PVIiN9m+kNWteeipuzLbX6N9Q=,2017-03-01,0,0
CCSuEDTNCpRsJvteSiqkqDA9uRryMTricuq7CqO/2Wc=,2017-03-01,0,0
CCsRk1Q2a7S2X4Rzj5HUirZfONBkGfJGZ5MG/APreKI=,2017-03-01,0,0
CCyJyOTLUxlzIqykNmikKDoYeTXa3vwbUaqH7x4Vbz4=,2017-03-01,0,0
CD8fcyKsuLaNw2nQpib086wQBujQD73w7r1lV5mvi3M=,2017-03-01,0,0
CDEAMLmzdPhzcwxIQZTZAK0kPUoLQsSu27CFV9P/Ofg=,2017-03-01,1,1
CDHjoXlkzUms5q0yHERZ8P8tAcOxRctMjOSujh7mMgM=,2017-03-01,0,0
CF0wtQxJIOcv/skQzmZ6WmToMmOuy4C6aG5GDuPhsGA=,2017-03-01,0,0
CFXNzDJEaxb+1Nq5DnRESXZUZLsCxKvknwbN/JDK8gQ=,2017-03-01,0,0
CFdPSdQ5D5PTuaKF+ZHG9LRl1LFc7zOXNA/pRTYPaLw=,2017-03-01,0,0
CFunPkk3MtfSB83VpqOpwSFgL39Couihlab11ghjtO8=,2017-03-01,0,0
CG+on8+YPTTiimAe2DZwE0N44/rkIMUSw/YBFV5pKP8=,2017-03-01,0,0
CG7GkKcg6RLYAKtsHF3q4hzwj332uD0ogreB7ajZuJ0=,2017-03-01,0,0
CGDw8FIdRHrxHPzPgkQBAsOGsraQeJoSYtdSZAJg3qs=,2017-03-01,0,0
CJHfsb7yh45Xt8YggEdzx2t5DwOxdNszzVGF7xfim+0=,2017-03-01,1,1
CK3iuM1gHjB0r2E+93oGZaQ/+0Au8Xchjg1Ef3mzpo4=,2017-03-01,0,0
CKIG4GBDFvUUs2NPEJtW/7jXAYvkIU6D4uX5gm4idTc=,2017-03-01,0,0
CKT/XRhKkEd9qS8B+Tm1QburiE4MNrH0wWBLmAbtbNM=,2017-03-01,0,0
CKmcozHQrIvgc+HHUIkUyXH0CLUxBaoKXLEdJyzXuYY=,2017-03-01,0,0
CKvjmDnQ/ApWe55m8g42vq7AUJWZL9T8QKQ90/8gxQg=,2017-03-01,0,0
CL/YNbd+Sn34Qq0bv899o3AB/73sZ19ILmzkrybZVsQ=,2017-03-01,0,0
CL6YEhdNJ2YCuuIFuGbPwviB3ZLf8R+gCdvzC7hNF+4=,2017-03-01,0,0
CL81yEw76z9NbFoRNC9uM6bmxK3JSzY325Qh3Wrjr/k=,2017-03-01,0,0
CLUL54XwtIRi5X4tCJzY5bsSJBtBN2AfvqYjfmhg910=,2017-03-01,0,0
CLdXFlbXWh2cQjIzpMstQa9nu7mBP1/hqkVw6nieHqo=,2017-03-01,0,0
CLhwUYqES1DF12p8+RJ2tKk4QWc6NdoXiWL5y6AYPQ8=,2017-03-01,0,0
CLogw4I0OLPKgd/dTW3iX8YCWgcZuGaf/EioG6gCnrE=,2017-03-01,0,0
CLwQ66jqPzNDFxyszONNhlAJcI4yXtvIk12IvMvAfMY=,2017-03-01,0,0
CM41bM0sW+rBE7jfDuoXdGqBKvflvmBRs6ER/wRKAiA=,2017-03-01,0,0
CMDMgsngBgqvG207xsd85cPsZcbEfzYvKIpBf+jskCo=,2017-03-01,0,0
CMqqvADAfAYZmSoLebj8x+uZ6gKM9H36YVsDi3sSfTY=,2017-03-01,0,0
CN4/XiAui3nfA4C5gSjnJsrJYydMxUoBVv4dm49qusg=,2017-03-01,0,0
CNGZDQWMJA+z5c7WeqtToSrqGhJkuCyMuYKa6BztN+M=,2017-03-01,0,0
CNyv54uCfaGUM+H7USmRORRFlcbDD+qJ6zODANdczwk=,2017-03-01,0,0
COS0HZdlvTygt3BjqwWUHjMt5Npe2e6dmSMeuJQyIQA=,2017-03-01,1,1
COyOdUt3RNCdKT3zBGtqooMjT6dYxSxSxXvDPNQdWOA=,2017-03-01,0,0
CPLkQDu0fjyNNKbDPQnMt54zSLzu0E+IKLu8UfmOoCo=,2017-03-01,0,0
CQ4Vs08rjvDImc4w6eVxDO9S0oiayQv/kqX+Fv0JufA=,2017-03-01,0,0
CQZ0V0M2dFZ+QdB0Vw0UnnyZx7IOd77gdSM+nKecUeA=,2017-03-01,0,0
CQf/VY6yAyFf1BSlRfNjJ+qzK1dT+vUGYRsGbdlXJXw=,2017-03-01,0,0
CQhd2mRrtwl+ExTl96xqvQLP4NJpd9JA6xvmxzircmE=,2017-03-01,0,0
CR/CsaKi/qAQYysuA3C2GSqf+g1Y7KsjPWMdR7mZ8Wk=,2017-03-01,0,0
CR37KNiU6VXdx+GAlPLs1AZXUSprg68nzKjbFVJD99M=,2017-03-01,0,0
CRMGNE2rNcKsgmmDZRKBluIinppEDT6vxtRsy2Vo/S0=,2017-03-01,0,0
CSzOlJwEcp2v6oOkSExN/meufGO77qi0diSgAPALTjo=,2017-03-01,0,0
CTCM5JylRkojAynyci8ls5jGHsq8mKXWnUOU4awJqlc=,2017-03-01,0,0
CV7M0ZQHDJDTQdZMrLcqk9Aw8aIznrvSrFQLURSFSaI=,2017-03-01,1,1
CW94y61ohsrVDlGRuXoRBkKBevyLIMj9m3eijKbGr5o=,2017-03-01,0,0
CWkKek3fs5nDzDwaynU4JCjFSV0uJxdgodQ35IFEUZk=,2017-03-01,0,0
CX4EoRG+ZAr4ey51ali/6XUY0KfgiqBCx9ZrCNfU2Rw=,2017-03-01,0,0
CX5v0VYOncBwWIh+xykXPj2IUT957GMMhQWPWnGYFaI=,2017-03-01,0,0
CX7yR3gXG2l1D5/bNanG56KlVMLtesKjf7ILWnmh67s=,2017-03-01,0,0
CXHdyz4FqMHosDhWK2Ixb3lsOldeU+66Ij6/RwTyFcs=,2017-03-01,0,0
CXWCDoGNXcAcjViuO33HutaCri5dUAOQcfgFbmQ+FVg=,2017-03-01,0,0
CY9bpcA49XSa6MzSgsONE6sGpa/yGEPm5CoJoXUNC0o=,2017-03-01,1,1
CYAviyx2huRc7tyEO3GBwoclGIl4AvUJ+Vio4Tak7hc=,2017-03-01,0,0
CYFQIjVPxvufuy8pvosbaCwm5k4ZQAwqJ/KFlHK+w/k=,2017-03-01,0,0
CYZbSbV4rsErhFinfXMWaebXxK5y24fio10LQQ55+vc=,2017-03-01,0,0
CYnCLaG6ZeyoYbEDeX7pP3Lp+xIQH2O8ey+Ht1NBtLk=,2017-03-01,0,0
CZ6HnA4oImeyTmpLQT3UWE++1Zwmz70DBllX7vpAJHs=,2017-03-01,0,0
CagIcCP4MM40ZY13hd3PJMA12NvGuYpH0YzcGilCzOU=,2017-03-01,0,0
CanFFBDXxNo3BiLNUohCwE0bVdiCv4QzmxNktTOpCu8=,2017-03-01,0,0
Cas+rh8ykoQHG8YTQsZZp+xVqCsAota5P7FMlookHdc=,2017-03-01,0,0
CbEOCehzCLnTGVchDmDHCErwSrl1dZLzYjmOnJLRXws=,2017-03-01,0,0
CbX+Ynv3dgb5+5X5qHjZHN49TUg59XLxz4R0SvDx4Vw=,2017-03-01,1,1
CcRHQTTKXtBPWInQ8/Hxp8qVsiZN0o3GKZrx0gWiPBA=,2017-03-01,0,0
CcZplJGip3O+fkikQUzsAKSQUkQnPQSpUYk1Oms5u2c=,2017-03-01,0,0
CcaK5cXuGpDmg5u4GreACUQSuWGiWZInWoEZuDW22s4=,2017-03-01,1,1
CckLBObaBqLIRdeptrSVNHpTWrgN+jBfvDmAzr/7V9g=,2017-03-01,1,1
Ccptp4n+f6xDBNjeDlSHBZIs8TYpKi9GwPPUd8pG/mE=,2017-03-01,0,0
Cd06KYaansrfv2xRZ+QQwwR6UP3MmSDFDWr51KeaJwU=,2017-03-01,0,0
Cdghf0Z55yN5tl6YoqIg4qcRpFLRS2u/5kmSElGLstE=,2017-03-01,0,0
CedBXU7NS8nNBc30ek628P66qoUvJQCv2WUyr0njnqk=,2017-03-01,0,0
Cf4ZHqcr4jyMnu3g8ebZmV1kNRLucs/PcGNm8ekQFPw=,2017-03-01,0,0
CfGovKbklm7rrvnddGGfNyQjmfpBdq6G3GN7urIkJc0=,2017-03-01,0,0
CfLGCqPqQHWSemXnB2EgCpZPSbpmt12OS71fnyAWa5s=,2017-03-01,0,0
CfQxYq+TrVS9b8ALJo2gj0ep9jZpxeKj+Uj1GqztsFA=,2017-03-01,0,0
CfTbc+s7fFTwNIXS09WXpF1FLIA1DYS6qqFGZf61BDg=,2017-03-01,0,0
CfVURLUUn3nBjJUn7kBlZ4dHlKuaNmhNxgklLsaJoiQ=,2017-03-01,0,0
Cg+eFFtv4Emd0oy1kqu1U70iiCLqt9UfjBleiY9Zlb4=,2017-03-01,0,0
Cg77lxTf1MKfIBDr6QVxH+/8ENKl1JGeRxEkThy8F8I=,2017-03-01,0,0
CharyZaB7qr7Lg80n8NZoCtxM5Bf0Vs2YEtklYS2wUo=,2017-03-01,0,0
Chbe4q95Qqlf40MjtEMOuO9E1aGXRMWULkevGgHdk8o=,2017-03-01,0,0
